,uzfcell,grdcode,row,col,hru_id,weight
1003,488,1658,21,38,18,0.056965057869266825
925,489,1659,21,39,16,0.007303917056408832
1005,489,1659,21,39,18,0.03807076578704708
926,490,1660,21,40,16,0.021938009479503962
927,491,1661,21,41,16,0.021943657340184275
928,492,1662,21,42,16,0.021983679864228504
889,493,1663,21,43,16,0.021938017329404626
891,494,1664,21,44,16,0.021944134012288088
1350,495,1665,21,45,26,0.00011610821104484666
893,495,1665,21,45,16,0.02191958609907321
895,496,1666,21,46,16,0.021938283951751993
896,497,1667,21,47,16,0.021942633212497027
898,498,1668,21,48,16,0.021944900314827976
962,499,1669,21,49,17,0.004491629052421255
900,499,1669,21,49,16,0.019494071875466902
902,500,1670,21,50,16,0.002424052894760789
963,500,1670,21,50,17,0.03140660634953451
1100,500,1670,21,50,20,0.003276824604899394
1101,501,1671,21,51,20,0.029492880073186487
964,501,1671,21,51,17,9.326044689415776e-06
1102,502,1672,21,52,20,0.029488175687245325
1089,503,1673,21,53,20,0.026254783119430906
1149,503,1673,21,53,21,0.005323950196175517
1150,504,1674,21,54,21,0.04231998818924205
1090,504,1674,21,54,20,0.0032739784842997673
1151,505,1675,21,55,21,0.04757878474759895
1028,505,1675,21,55,19,5.517729378397874e-06
1030,506,1676,21,56,19,0.025524659808484167
1031,507,1677,21,57,19,0.025496650299675683
1032,508,1678,21,58,19,4.6686169849789705e-06
672,508,1678,21,58,14,0.013071585719915957
673,509,1679,21,59,14,0.013095705295589573
674,510,1680,21,60,14,0.013082503196587176
675,511,1681,21,61,14,0.013073246656744064
755,512,1682,21,62,14,0.01309569896413834
756,513,1683,21,63,14,0.013083080369298039
757,514,1684,21,64,14,0.007263522069237008
582,514,1684,21,64,11,0.010169727405388154
583,515,1685,21,65,11,0.022926206999623246
584,516,1686,21,66,11,0.022902116296233288
585,517,1687,21,67,11,0.022887961768950246
586,518,1688,21,68,11,0.020367372388745135
1227,518,1688,21,68,22,0.005494791648085544
1228,519,1689,21,69,22,0.049174956218219185
588,519,1689,21,69,11,4.79206999884201e-06
872,520,1690,21,70,15,0.011352120682566734
1229,520,1690,21,70,22,0.010930152802915783
435,520,1690,21,70,8,1.7653222342536745e-06
436,521,1691,21,71,8,1.8686566845883217e-05
873,521,1691,21,71,15,0.014601767617965463
799,522,1692,21,72,15,0.014611943666491467
801,523,1693,21,73,15,0.0146015968224169
803,524,1694,21,74,15,0.014626679855561908
804,525,1695,21,75,15,0.014611936639893972
805,526,1696,21,76,15,0.014600599041313451
345,527,1697,21,77,8,9.160575308685369e-06
807,527,1697,21,77,15,0.014614604267021014
809,528,1698,21,78,15,0.00488647435071172
347,528,1698,21,78,8,0.007296475831740439
348,529,1699,21,79,8,0.010955687761683963
349,530,1700,21,80,8,0.010974504877208243
350,531,1701,21,81,8,0.010962696420713314
1295,532,1728,22,27,25,0.027507259989060808
1296,533,1729,22,28,25,0.027499396645709107
1237,534,1730,22,29,23,0.027897597094440642
1297,534,1730,22,29,25,0.012217974564338931
1238,535,1731,22,30,23,0.05024727502607378
1298,535,1731,22,30,25,1.8754603897349153e-08
1239,536,1732,22,31,23,0.05024620322378904
1240,537,1733,22,32,23,0.05027862827571488
1257,538,1734,22,33,23,0.05024729130771847
1018,539,1735,22,34,18,0.006354671868531563
1565,539,1735,22,34,29,6.311498125179446e-06
1258,539,1735,22,34,23,0.04462491944386482
1292,539,1735,22,34,24,6.6920439598535335e-06
1020,540,1736,22,35,18,0.006389552881302858
1294,540,1736,22,35,24,0.04605499544154626
1566,540,1736,22,35,29,0.004681105938969924
1263,541,1737,22,36,24,0.05917196739799158
1264,542,1738,22,37,24,0.0525631823776581
995,542,1738,22,37,18,0.0063590358596374045
1265,543,1739,22,38,24,0.006617831735739351
997,543,1739,22,38,18,0.05069885625909114
999,544,1740,22,39,18,0.03795789439079499
921,544,1740,22,39,16,0.007309249006947448
922,545,1741,22,40,16,0.02193753443152529
923,546,1742,22,41,16,0.02199048712624791
1352,547,1743,22,42,26,4.894247364944246e-05
924,547,1743,22,42,16,0.02192739565975169
1360,548,1744,22,43,26,0.03516793967953434
947,548,1744,22,43,16,0.01464613699198438
948,549,1745,22,44,16,0.007341801098872922
1361,549,1745,22,44,26,0.07066190569125577
949,550,1746,22,45,16,0.002436586457519682
1362,550,1746,22,45,26,0.09405606136741394
1349,551,1747,22,46,26,0.023495348082311594
887,551,1747,22,46,16,0.0170672965688795
1373,552,1748,22,47,27,0.004618743832461357
888,552,1748,22,47,16,0.019524440366576575
1374,553,1749,22,48,27,0.013713498153512093
890,553,1749,22,48,16,0.014611080262807226
892,554,1750,22,49,16,0.007329987232258997
1375,554,1750,22,49,27,0.027348575193172672
961,555,1751,22,50,17,3.254702276940639e-05
894,555,1751,22,50,16,1.3188098438655147e-05
1098,555,1751,22,50,20,0.0032778689021049326
1376,555,1751,22,50,27,0.036546468499826144
1099,556,1752,22,51,20,0.026194493091921556
1377,556,1752,22,51,27,0.004588994952128569
1134,557,1753,22,52,20,0.02949120484119755
1175,558,1754,22,53,21,0.015817691848141482
1135,558,1754,22,53,20,0.019704172737856494
1176,559,1755,22,54,21,0.04759114024226063
1136,559,1755,22,54,20,6.917474128806295e-09
1148,560,1756,22,55,21,0.03702135924895134
1022,560,1756,22,55,19,0.005658093659627328
1024,561,1757,22,56,19,0.025495118795560393
1025,562,1758,22,57,19,0.025479864286911444
667,562,1758,22,57,14,6.926659348178153e-07
1026,563,1759,22,58,19,0.005638971456645086
668,563,1759,22,58,14,0.010179375709150312
669,564,1760,22,59,14,0.005806313966273508
1027,564,1760,22,59,19,0.014178839878140649
1029,565,1761,22,60,19,4.7238093406662126e-06
670,565,1761,22,60,14,0.01307021270869667
671,566,1762,22,61,14,0.013073979293455329
717,567,1763,22,62,14,0.013081113457403884
718,568,1764,22,63,14,0.013072009143255797
1459,568,1764,22,63,28,1.1808814983867915e-06
719,569,1765,22,64,14,0.0014545679571277823
563,569,1765,22,64,11,0.007658922644236115
1460,569,1765,22,64,28,0.006921115953759315
1526,570,1766,22,65,28,1.0749854915096811e-05
578,570,1766,22,65,11,0.022906275983770097
579,571,1767,22,66,11,0.02288767357969447
580,572,1768,22,67,11,0.022901829942562405
1224,573,1769,22,68,22,0.02731989344618265
581,573,1769,22,68,11,0.010204828014801822
1225,574,1770,22,69,22,0.04914814149873342
1226,575,1771,22,70,22,0.0381991164591172
871,575,1771,22,70,15,0.0032638938597704063
789,576,1772,22,71,15,0.014625121984818915
1195,576,1772,22,71,22,2.949672731070095e-06
791,577,1773,22,72,15,0.014602413082313675
793,578,1774,22,73,15,0.01461094471428543
795,579,1775,22,74,15,0.014626813361528877
797,580,1776,22,75,15,0.014600915239559899
798,581,1777,22,76,15,0.01461143657821386
800,582,1778,22,77,15,0.014626683053602608
802,583,1779,22,78,15,0.011354186596134264
340,583,1779,22,78,8,0.0024365586820922157
341,584,1780,22,79,8,0.010963075910273285
342,585,1781,22,80,8,0.01097399631930106
343,586,1782,22,81,8,0.010954197413138389
1340,587,1807,23,25,25,0.027497592512441205
1342,588,1808,23,26,25,0.027526742106759903
1344,589,1809,23,27,25,0.027506209092764175
1346,590,1810,23,28,25,0.0275228755346356
1347,591,1811,23,29,25,0.02755346120823312
1348,592,1812,23,30,25,0.009180166303978495
1262,592,1812,23,30,23,0.03347783920693413
1235,593,1813,23,31,23,0.05026240373743182
1236,594,1814,23,32,23,0.050352986093244186
1255,595,1815,23,33,23,0.050248397371284566
1256,596,1816,23,34,23,0.027957977934063655
1562,596,1816,23,34,29,0.01856983951198392
1287,597,1817,23,35,24,0.006539074386573094
1563,597,1817,23,35,29,0.037223645924215044
1289,598,1818,23,36,24,0.05258697891020299
1564,598,1818,23,36,29,0.004657245502106395
1290,599,1819,23,37,24,0.05918977718587808
1017,600,1820,23,38,18,0.006292526576120129
1291,600,1820,23,38,24,0.05265010932621128
1019,601,1821,23,39,18,0.012634442131045654
1369,601,1821,23,39,26,0.023504881157395078
950,601,1821,23,39,16,0.002441325689121133
1293,601,1821,23,39,24,0.0263100721573261
1370,602,1822,23,40,26,0.07058060882760525
951,602,1822,23,40,16,0.007351571716468459
920,603,1823,23,41,16,0.007281989884118215
1351,603,1823,23,41,26,0.07072092879291755
1355,604,1824,23,42,26,0.10579869038864101
944,604,1824,23,42,16,4.1151766813725315e-06
1356,605,1825,23,43,26,0.09414398155872779
1621,605,1825,23,43,30,0.0021951998708586483
1622,606,1826,23,44,30,0.010916910789584646
1357,606,1826,23,44,26,0.046937870233577934
1358,607,1827,23,45,26,0.035273771270703816
1623,607,1827,23,45,30,0.008710338959030192
1404,607,1827,23,45,27,0.009125178366548076
945,608,1828,23,46,16,2.7151645181693716e-05
1359,608,1828,23,46,26,3.277407305505262e-05
1406,608,1828,23,46,27,0.04107479637272761
946,609,1829,23,47,16,4.566836158911277e-06
1408,609,1829,23,47,27,0.04109255752139986
1409,610,1830,23,48,27,0.04106971552419057
1410,611,1831,23,49,27,0.04114115876903279
1371,612,1832,23,50,27,0.041099204992982724
1372,613,1833,23,51,27,0.027373702809191127
1097,613,1833,23,51,20,0.009834877139121562
1131,614,1834,23,52,20,0.029540196009849026
1132,615,1835,23,53,20,0.029510446459425608
1133,616,1836,23,54,20,4.043769064157666e-06
1173,616,1836,23,54,21,0.0475835990015254
1064,617,1837,23,55,19,0.008528335800727722
1174,617,1837,23,55,21,0.031742754457687025
1065,618,1838,23,56,19,0.025496971062747766
1066,619,1839,23,57,19,0.025481208713762374
735,620,1840,23,58,14,7.737282885327243e-06
1067,620,1840,23,58,19,0.025508476295303933
664,621,1841,23,59,14,5.511190322731025e-08
1021,621,1841,23,59,19,0.025497721952105232
1023,622,1842,23,60,19,3.105628946570866e-06
665,622,1842,23,60,14,0.013072387662610185
666,623,1843,23,61,14,0.01309509404586311
715,624,1844,23,62,14,0.013082629019571574
716,625,1845,23,63,14,0.013069050478977147
1455,625,1845,23,63,28,3.5779185281946778e-06
1456,626,1846,23,64,28,0.012483180709696144
1457,627,1847,23,65,28,0.008327093057205325
559,627,1847,23,65,11,0.007609740436859518
560,628,1848,23,66,11,0.022886329695270328
1458,628,1848,23,66,28,1.9495879321988804e-07
561,629,1849,23,67,11,0.022900454371810805
562,630,1850,23,68,11,0.010187146438466414
1205,630,1850,23,68,22,0.0272729666433475
1222,631,1851,23,69,22,0.049153183387199574
1223,632,1852,23,70,22,0.04917725751832785
1194,633,1853,23,71,22,4.609308286366232e-05
780,633,1853,23,71,15,0.014588718591884858
782,634,1854,23,72,15,0.014600915239559899
784,635,1855,23,73,15,0.014610701529938892
786,636,1856,23,74,15,0.014600779706714388
788,637,1857,23,75,15,0.0146016000204576
790,638,1858,23,76,15,0.014610380106743419
792,639,1859,23,77,15,0.014600599041332329
337,640,1860,23,78,8,1.0308165235616646e-06
794,640,1860,23,78,15,0.014600356469589492
338,641,1861,23,79,8,0.008537192900035993
796,641,1861,23,79,15,0.00323112370481586
339,642,1862,23,80,8,0.010955688640356866
384,643,1863,23,81,8,0.010951752837498382
1329,644,1886,24,23,25,4.555901489223607e-07
1646,644,1886,24,23,31,0.024833725331954527
1647,645,1887,24,24,31,2.0679812084214594e-06
1331,645,1887,24,24,25,0.02749455564083032
1333,646,1888,24,25,25,0.027572013254805114
1335,647,1889,24,26,25,0.027505267138839457
1337,648,1890,24,27,25,0.02750586275377875
1338,649,1891,24,28,25,0.027572939682034326
1339,650,1892,24,29,25,0.02750338764298584
1259,651,1893,24,30,23,2.121955345756938e-05
1341,651,1893,24,30,25,0.02749459134549815
1260,652,1894,24,31,23,0.03356077054621096
1343,652,1894,24,31,25,0.009201500019076592
1345,653,1895,24,32,25,1.2459631802980392e-08
1261,653,1895,24,32,23,0.05024728652590953
1253,654,1896,24,33,23,0.05023762358265148
1556,654,1896,24,33,29,7.143090542782892e-06
1254,655,1897,24,34,23,0.011190054700240593
1558,655,1897,24,34,29,0.0326200127001309
1559,656,1898,24,35,29,0.041834028282216884
1282,657,1899,24,36,24,0.006627727047844694
1560,657,1899,24,36,29,0.03714840359954434
1561,658,1900,24,37,29,0.004671204393849975
1284,658,1900,24,37,24,0.05270877210271456
1285,659,1901,24,38,24,0.059173248769573104
1366,660,1902,24,39,26,0.011834578081103839
1286,660,1902,24,39,24,0.05255398487571806
1367,661,1903,24,40,26,0.09407252807200753
1288,661,1903,24,40,24,0.006604090761570177
1630,662,1904,24,41,30,6.360539426405124e-07
1368,662,1904,24,41,26,0.10581279927589723
1353,663,1905,24,42,26,0.058892362344970285
1612,663,1905,24,42,30,0.008689227777002586
1354,664,1906,24,43,26,8.547738007280959e-05
1614,664,1906,24,43,30,0.01959209683872423
1616,665,1907,24,44,30,0.01959461132801757
1618,666,1908,24,45,30,0.01304594029355859
1397,666,1908,24,45,27,0.013729058906269293
1619,667,1909,24,46,30,0.0021930073868571772
1399,667,1909,24,46,27,0.036500395609666114
